keyword,created_at_local_time,screen_name,user_URL,tweet_URL,tweet_text,hashtag1,hashtag2
mask,2020-09-17 07:47:25,maegaaa1,https://twitter.com/maegaaa1,https://twitter.com/i/web/status/1306348992503013376,RT @TheRickyDavila: The CDC Director said today that a vaccine might not be available until late 2021 and also said that mask wearing is mo…,,
mask,2020-09-16 08:21:27,magicimpact,https://twitter.com/magicimpact,https://twitter.com/i/web/status/1305995168731017216,@kyleshabet They have to wear masks here so I'm lucky for that but they never wear gloves which confuses me when they're always touching stuff. They always get iffy on the most random stuff,,
mask,2020-09-19 08:37:51,NikolskiSj,https://twitter.com/NikolskiSj,https://twitter.com/i/web/status/1307086459850158086,RT @TomthunkitsMind: YOU A BAD MO-FO.  Wear. A Fkng. Mask... https://t.co/GBxKrftF7x via RexChapman 04 #BeCounted,BeCounted,BeCounted
mask,2020-09-22 08:02:25,NikolskiSj,https://twitter.com/NikolskiSj,https://twitter.com/i/web/status/1308164708223070208,"RT @MariannaNBCNews: .@JoeBiden continues to wear a mask throughout his remarks in Manitowoc, Wis because the state has a mask mandate for…",,
mask,2020-09-16 08:06:49,AK4WA,https://twitter.com/AK4WA,https://twitter.com/i/web/status/1305991487486742529,RT @emmakennytv: “The CoVID-19 pandemic is about viral transmission. Surgical and cloth masks do nothing to prevent viral transmission. We…,,
mask,2020-09-17 22:59:11,duke82314912,https://twitter.com/duke82314912,https://twitter.com/i/web/status/1306578445980164097,"@nockdurnett @kylegriffin1 @SaveUsBatman you havent, for a good protect a minimum of the N95 mask not the cheap $2 ones that most people wear and desposilable gloves that no one wears, then after touching any surface then sanitise or replace. the virus can survive on surfaces up to 3 days even in the outdoors.",,
mask,2020-09-18 08:55:27,duke82314912,https://twitter.com/duke82314912,https://twitter.com/i/web/status/1306728502079578113,"@nockdurnett @kylegriffin1 @SaveUsBatman you didnt read then, the mask that most people wear is a blood splatter mask, coughing out of it stops next to none of the virus. what is needed to stop the spread of the virus is minimal N95 mask and disposable gloves. less than this has no effect in stopping from catching it.",,
mask,2020-09-16 09:04:36,Kariseattle,https://twitter.com/Kariseattle,https://twitter.com/i/web/status/1306006030908882944,"“Sunday's rally in Henderson, Nevada --. . . held inside a facility owned by Xtreme Manufacturing -- was expected to violate the state's restriction on gatherings of 50 people or more. Attendees at the rally were not required to wear masks, &amp; there was little social distancing. “ https://t.co/YmDcMBgSdN",,
mask,2020-09-22 06:21:24,itsalexlodge,https://twitter.com/itsalexlodge,https://twitter.com/i/web/status/1308139287033139200,"RT @alluregaga: the consistency of wearing a mask... public health queen, not everyone does that",,
mask,2020-09-20 07:11:30,mystereryder,https://twitter.com/mystereryder,https://twitter.com/i/web/status/1307427117626351616,RT @RealMattHousley: It’s the “I should have the freedom to chose if I wear a mask” while saying “women shouldn’t be allowed to have aborti…,,
leader,2020-09-16 11:14:10,BahnertGeoff,https://twitter.com/BahnertGeoff,https://twitter.com/i/web/status/1306038637805539328,RT @CFMEUQNT: Guess which Qld political leader was one of only a very small handful of people on a near full Qantas flight out of Townsvill…,,
